Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot365,"Герасим Тарасов",normal,38,Failed,"Pest Control","Zone eger_barracks_area_2","1","20:24:48","20:26:15",
Bot370,"Пётр Ковалёв",normal,26,Failed,"Inventory Check","Zone baraholshik_dejurniy_area_2","1","20:27:37","20:29:46",
Bot371,"Фёдор Бебнев",normal,50,Failed,"Black Pawn","Black Pawn: Objective #3","1","20:27:37","20:34:03",
Bot371,"Фёдор Бебнев",normal,50,Completed,"Black Pawn","Black Pawn: Objective #4","1","20:31:47","20:33:25",
Bot371,"Фёдор Бебнев",normal,50,Failed,"Black Pawn","Black Pawn: Objective #10","1","20:33:30","20:34:03",
Bot372,"Игнатий Ухов",hard,63,Completed,"Trenches","Trenches: Objective #2","1","20:27:46","20:28:15",
Bot372,"Игнатий Ухов",hard,63,Completed,"Trenches","Trenches: Objective #1","1","20:28:20","20:29:13",
Bot372,"Игнатий Ухов",hard,63,Completed,"Command Center","Command Center: Objective #1","1","20:29:18","20:31:18",
Bot372,"Игнатий Ухов",hard,63,Completed,"Command Center","Command Center: Objective #2","1","20:31:24","20:31:34",
Bot372,"Игнатий Ухов",hard,63,Failed,"Command Center","Command Center: Objective #3","2","20:31:39","20:33:31",
Bot375,"Михей Елизаров",hard,43,Completed,"D2 Switch","D2 Switch: Objective #1","3","20:31:35","20:35:51",
Bot375,"Михей Елизаров",hard,43,Failed,"Black Bishop Tech Room","Black Bishop Tech Room: Objective #1","1","20:35:57","20:36:28",
Bot376,"Jerome Barrie",hard,25,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #1","1","20:31:48","20:32:07",
Bot376,"Jerome Barrie",hard,25,Completed,"Sewer Manhole Building","Sewer Manhole Building: Objective #2","1","20:32:12","20:32:48",
Bot376,"Jerome Barrie",hard,25,Completed,"Trenches","Trenches: Objective #2","1","20:32:53","20:33:49",
Bot376,"Jerome Barrie",hard,25,Completed,"Trenches","Trenches: Objective #1","1","20:33:54","20:34:12",
Bot376,"Jerome Barrie",hard,25,Failed,"Black Bishop Tech Room","Black Bishop Tech Room: Objective #1","2","20:34:17","20:36:17",
Bot376,"Jerome Barrie",hard,25,Failed,"Command Center","Command Center: Objective #8","1","20:36:22","20:37:11",
Bot376,"Jerome Barrie",hard,25,Failed,"Command Center","Command Center: Objective #7","1","20:37:16","20:37:19",
Bot377,"Spencer Orner",hard,61,Completed,"White King","White King: Objective #6","1","20:31:48","20:42:26",
Bot377,"Spencer Orner",hard,61,Active,"White King","White King: Objective #5","1","20:42:32","N/A",
Bot378,"Willian Prudhomme",hard,37,Failed,"Dome Upper Sniping","Dome Upper Sniping: Objective #2","1","20:31:48","20:37:24",
Bot382,"Zachery Stclair",easy,36,Failed,"Command Center","Command Center: Objective #8","1","20:35:45","20:37:27",
Bot381,"Gilberto Marchetti",easy,13,Completed,"Black Bishop","Black Bishop: Objective #8","1","20:35:45","20:38:30",
Bot381,"Gilberto Marchetti",easy,13,Completed,"Black Bishop","Black Bishop: Objective #6","1","20:38:35","20:38:48",
Bot381,"Gilberto Marchetti",easy,13,Completed,"Black Bishop","Black Bishop: Objective #7","1","20:38:53","20:39:10",
Bot381,"Gilberto Marchetti",easy,13,Failed,"Black Bishop","Black Bishop: Objective #4","1","20:39:15","20:40:41",
Bot386,"Семён Торч (Cordell)",hard,1,Completed,"White King","White King: Objective #10","1","20:39:26","20:39:55",
Bot386,"Семён Торч (Cordell)",hard,1,Completed,"White King","White King: Objective #9","1","20:40:00","20:40:35",
Bot386,"Семён Торч (Cordell)",hard,1,Failed,"White King","White King: Objective #15","1","20:40:40","20:40:55",
Bot386,"Семён Торч (Cordell)",hard,1,Failed,"White King","White King: Objective #4","1","20:41:00","20:42:37",
Bot388,"Игнатий Лягушов",hard,55,Pending,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","20:39:50","N/A",
Bot387,"Филат Большаков",hard,11,Completed,"Black Pawn","Black Pawn: Objective #3","1","20:39:50","20:42:24",
Bot387,"Филат Большаков",hard,11,Failed,"Black Pawn","Black Pawn: Objective #8","1","20:42:29","20:42:29",
Bot387,"Филат Большаков",hard,11,Active,"Black Pawn","Black Pawn: Objective #9","1","20:42:34","N/A",
Bot389,"Давид Шаршин",hard,35,Pending,"D2 Switch","D2 Switch: Objective #1","1","20:39:50","N/A",
Bot390,"Георгий Телицын",normal,69,Completed,"White King","White King: Objective #3","1","20:40:00","20:40:45",
Bot390,"Георгий Телицын",normal,69,Active,"White King","White King: Objective #11","1","20:40:51","N/A",
Bot392,"Веня Предводитель (Francis)",hard,1,Pending,"Scav Lands North Building","Scav Lands North Building: Objective #1","1","20:40:30","N/A",
